Name,State,Year,Population.Size,CalfCowRatio,Sample.Size_Calf.Cow,Survey.Month_Calf.Cow,Females.Harvested_Harvest,PrePost,Eprecipb,Eprecipa,Totprecipb,Totprecipa,Ewinter,Wintertot,Wintera,Grizzly.Bear,Wolf,SummerNDVI,WinterNDVI,Ecotype
32,3,1991,NA,NA,,,10,post,68.4134,44.2892,174.7153,137.7977,61.3898,139.608,139.608,,,-8.936462395,-6.874156206,D
32,3,2001,1500,NA,,,120,post,34.988,48.7153,121.29455,146.785,78.00617,91.08437,91.08437,,,-1.242159394,-13.0159435,D
32,3,1993,775,NA,,,23,post,68.8078,77.7294,129.70137,150.0449,47.7119,140.496,140.496,,,8.8529417,4.511082043,D
32,3,1995,NA,NA,,,14,post,112.0673,21.69292,166.1764,104.71992,81.4964,170.3549,170.3549,,,7.872582839,-4.552248777,D
32,3,1996,NA,NA,,,0,post,38.55296,112.0673,116.17846,166.1764,144.6128,200.33155,200.33155,,,-0.551920973,-13.11438368,D
32,3,1997,NA,NA,,,0,post,58.0887,38.55296,242.3322,116.17846,71.83,186.8047,186.8047,,,5.778106154,-4.359457247,D
32,3,1998,NA,NA,,,0,post,60.802,58.0887,190.0259,242.3322,73.2387,153.9768,153.9768,,,10.22790987,-1.731876788,D
32,3,1999,NA,NA,,,0,post,67.832,60.802,210.3313,190.0259,69.27272,147.117,147.117,,,12.8625272,-2.590959825,D
32,3,2010,1200,NA,,,22,post,61.9591,44.2181,133.90386,80.74433,141.13679,261.10499,261.10499,,,10.4817103,-4.105333478,D
33,3,2002,NA,NA,,,316,post,48.41075,38.0801,129.30253,99.14903,134.4268,240.2435,240.2435,,,9.657543871,7.439476938,D
33,3,2009,5000,60,3964,Jan,563,post,142.6455,73.832,203.238,146.12484,107.6215,232.7318,232.7318,,,18.56452797,17.41148187,D
33,3,2008,5500,NA,,,366,post,73.832,54.0325,146.12484,148.6992,193.191,346.1528,346.1528,,,22.13148723,18.7922361,D
33,3,2007,5800,NA,,,649,post,54.0325,65.7411,148.6992,196.8775,204.4943,335.1464,335.1464,,,16.60908577,12.43139593,D
33,3,2006,5900,43,4565,Jan,664,post,65.7411,148.8158,196.8775,194.71718,129.9029,195.5295,195.5295,,,18.13705383,14.18664044,D
33,3,2005,5000,NA,,,426,post,148.8158,88.7622,194.71718,172.9537,288.3988,412.4848,412.4848,,,25.12291161,21.6822887,D
33,3,2004,5000,NA,,,438,post,88.7622,96.9449,172.9537,158.32066,204.3998,364.0314,364.0314,,,21.46041258,17.14393444,D
33,3,2003,5000,44,4003,Jan,153,post,96.9449,48.41075,158.32066,129.30253,245.0499,305.8868,305.8868,,,15.67810129,12.13541229,D
33,3,2010,5000,NA,,,662,post,132.8997,142.6455,187.23445,203.238,262.7513,427.2482,427.2482,,,18.35237242,17.92952713,D
33,3,1991,5100,NA,,,686,post,141.9217,110.3327,253.7078,251.7284,115.7432,124.2664,124.2664,,,11.61647245,10.51025487,D
33,3,2000,NA,NA,,,323,post,62.30139,134.0425,177.47699,202.4893,132.3191,270.616,270.616,,,15.55269071,12.35940259,D
33,3,1999,4200,49,3340,Jan,270,post,134.0425,200.1614,202.4893,303.5961,158.9603,314.8501,314.8501,,,23.87463433,20.55042696,D
33,3,1998,NA,NA,,,288,post,200.1614,110.7967,303.5961,274.7266,177.6347,359.2997,359.2997,,,25.12084338,22.62720568,D
33,3,1997,NA,NA,,,323,post,110.7967,63.3107,274.7266,116.71033,210.0409,381.1594,381.1594,,,20.64951551,17.65133335,D
33,3,1996,NA,NA,,,NA,post,63.3107,163.2249,116.71033,236.295,399.3129,470.7303,470.7303,,,11.14417563,9.019688582,D
33,3,1995,4600,56,3648,Jan,438,post,163.2249,32.74601,236.295,74.50998,268.2197,398.6884,398.6884,,,18.03552776,15.16679906,D
33,3,1993,4900,49,3888,Jan,398,post,168.1051,64.2132,268.63761,128.50566,99.8918,290.4582,290.4582,,,27.31572012,26.4592289,D
33,3,2001,NA,NA,,,294,post,38.0801,62.30139,99.14903,177.47699,214.7485,280.9475,280.9475,,,12.10929049,6.843281283,D
33,3,1992,NA,NA,,,929,post,64.2132,141.9217,128.50566,253.7078,220.6348,350.5866,350.5866,,,7.63100291,8.50091779,D
35,3,2004,1635,NA,,,140,post,24.71,30.01454,106.0987,122.87904,182.1862,248.8084,248.8084,,,1.975044433,-10.28878041,D
35,3,1997,NA,NA,,,94,post,59.9031,21.85319,280.2841,109.32559,67.8068,185.8107,185.8107,,,6.752710153,-6.072593984,D
35,3,2005,1625,NA,,,125,post,86.6557,24.71,174.5128,106.0987,65.92853,169.8036,169.8036,,,4.332285404,-5.050467143,D
35,3,2003,1650,NA,,,108,post,30.01454,6.89718,122.87904,125.62628,87.9071,177.79912,177.79912,,,1.33522926,-14.32416436,D
35,3,2006,1600,NA,,,51,post,9.63872,86.6557,141.76082,174.5128,54.5303,117.2912,117.2912,,,2.458759075,-9.943468332,D
35,3,2007,1270,NA,,,23,post,19.15137,9.63872,157.92877,141.76082,108.3349,151.75297,151.75297,,,2.401838993,-8.522165726,D
35,3,2008,1400,NA,,,71,post,29.01971,19.15137,116.71461,157.92877,95.2089,148.5188,148.5188,,,6.212260921,-5.577801304,D
35,3,2010,2000,NA,,,289,post,52.7221,40.8107,137.87355,91.9428,138.62835,275.34175,275.34175,,,4.598907063,-7.429617995,D
35,3,2009,1500,NA,,,123,post,40.8107,29.01971,91.9428,116.71461,129.0377,271.6662,271.6662,,,2.601404749,-12.09673139,D
35,3,1991,450,NA,,,69,post,45.4448,49.8961,163.6105,122.652,59.7294,127.84693,127.84693,,,-1.266152258,-12.67502883,D
35,3,2002,1650,NA,,,152,post,6.89718,37.8459,125.62628,145.12644,47.55026,128.65386,128.65386,,,-6.333352435,-24.56947158,D
35,3,1992,700,NA,,,0,post,81.39384,45.4448,193.69844,163.6105,123.48636,224.79884,224.79884,,,3.768846226,-6.61288892,D
35,3,1993,525,NA,,,15,post,52.3659,81.39384,123.75568,193.69844,32.31873,91.44223,91.44223,,,13.21971999,3.270782155,D
35,3,1995,1900,NA,,,207,post,76.1612,18.88995,154.0401,146.77315,39.00046,85.98172,85.98172,,,5.759436466,-6.790296905,D
35,3,1996,1500,NA,,,208,post,21.85319,76.1612,109.32559,154.0401,129.7169,182.4015,182.4015,,,0.216622131,-16.17667538,D
35,3,1998,1500,NA,,,322,post,58.423,59.9031,237.6206,280.2841,55.6786,116.07275,116.07275,,,11.93541485,0.001086849,D
35,3,2000,NA,NA,,,105,post,41.7603,61.2155,133.7305,224.4663,67.3777,158.341,158.341,,,6.509541325,-10.09706895,D
35,3,2001,1700,NA,,,144,post,37.8459,41.7603,145.12644,133.7305,58.5066,58.62979,58.62979,,,3.777903678,-13.8959647,D
35,3,1999,NA,NA,,,168,post,61.2155,58.423,224.4663,237.6206,46.51964,135.64644,135.64644,,,12.47416683,-1.181089796,D
36,3,2001,2000,51,,Jan,602,post,31.91827,63.1872,93.68091,134.66749,115.1027,141.2107,141.2107,,,25.12607465,2.678706514,D
36,3,2002,1650,NA,,,196,post,16.121,31.91827,102.41897,93.68091,83.0034,180.2367,180.2367,,,17.98977931,-1.874382918,D
36,3,2010,1150,NA,,,156,post,75.3504,81.0228,120.24091,120.0147,192.5855,292.3087,292.3087,,,31.78691013,12.43601003,D
36,3,2009,1550,NA,,,186,post,81.0228,79.6233,120.0147,130.0144,89.4342,203.4169,203.4169,,,33.24908615,11.21754288,D
36,3,2008,1550,NA,,,128,post,79.6233,46.4885,130.0144,133.8197,140.2709,230.7204,230.7204,,,33.59243834,13.42400649,D
36,3,2007,1430,NA,,,221,post,46.4885,21.7898,133.8197,110.0477,148.7738,238.4123,238.4123,,,22.98509279,4.042148517,D
36,3,2006,1580,NA,,,162,post,21.7898,104.38,110.0477,158.48813,69.9432,129.0259,129.0259,,,27.51224592,8.115211635,D
36,3,2005,1500,NA,,,97,post,104.38,51.5325,158.48813,101.3255,122.517,254.2998,254.2998,,,31.89090492,14.23184886,D
36,3,2004,1700,NA,,,132,post,51.5325,60.6514,101.3255,126.7529,134.2737,239.2113,239.2113,,,29.33277194,8.895249712,D
36,3,1993,1050,NA,,,125,post,84.9511,68.3814,154.3538,140.5233,71.6185,169.4933,169.4933,,,37.38446798,23.59104023,D
36,3,2003,1650,NA,,,120,post,60.6514,16.121,126.7529,102.41897,145.81,222.0518,222.0518,,,29.11904225,8.565027339,D
36,3,1992,NA,NA,,,81,post,68.3814,65.97124,140.5233,164.39794,161.8453,268.6439,268.6439,,,21.73433205,3.440892328,D
36,3,1995,1450,40,1148,Jan,153,post,153.2289,28.388714,222.9196,99.263904,101.682,222.9213,222.9213,,,28.99802906,13.12285396,D
36,3,1996,NA,NA,,,170,post,49.00264,153.2289,94.05234,222.9196,202.9076,244.47257,244.47257,,,25.9375889,4.511036093,D
36,3,1997,1700,48,1362,Jan,239,post,68.5945,49.00264,211.7908,94.05234,108.7935,254.6111,254.6111,,,31.15476376,12.94371754,D
36,3,1998,NA,NA,,,153,post,99.3556,68.5945,210.5926,211.7908,96.3881,206.4763,206.4763,,,37.25189742,18.61021402,D
36,3,1999,NA,NA,,,152,post,89.9457,99.3556,189.8498,210.5926,93.49867,219.2915,219.2915,,,36.14262514,14.26661117,D
36,3,2000,NA,NA,,,232,post,63.1872,89.9457,134.66749,189.8498,75.1053,169.7746,169.7746,,,30.16149007,10.55160591,D
36,3,1991,900,NA,,,54,post,65.97124,67.2714,164.39794,170.8294,72.0671,112.38477,112.38477,,,25.53626775,7.799987069,D
38,3,2001,700,NA,,,115,post,47.8233,57.87071,101.26466,174.40967,302.4163,384.7661,384.7661,,,42.83435081,29.86416372,D
38,3,2002,670,NA,,,81,post,58.90971,47.8233,149.03694,101.26466,189.4533,310.4049,310.4049,,,40.3348499,31.63138083,D
38,3,2010,620,NA,,,104,post,139.6051,172.5765,190.78166,233.7217,351.0095,619.1201,619.1201,,,44.59038154,39.57487016,D
38,3,2009,780,NA,,,64,post,172.5765,81.6203,233.7217,147.86115,164.7991,329.7941,329.7941,,,46.64535872,41.31593429,D
38,3,2008,780,69,630,Jan,168,post,81.6203,67.2558,147.86115,162.8839,285.6288,524.251,524.251,,,49.86962891,38.1967537,D
38,3,2007,700,NA,,,198,post,67.2558,85.2014,162.8839,227.1226,290.2325,452.377,452.377,,,43.43819881,31.22343976,D
38,3,2006,700,NA,,,74,post,85.2014,200.6018,227.1226,243.33707,155.3025,268.22,268.22,,,46.21101846,35.2256815,D
38,3,2005,690,NA,,,96,post,200.6018,108.3829,243.33707,198.7925,406.9269,619.3225,619.3225,,,48.05924041,42.17057397,D
38,3,2004,650,NA,,,107,post,108.3829,91.316,198.7925,151.02217,268.5975,539.204,539.204,,,48.68428922,38.14679333,D
38,3,1993,1200,53,901,Jan,96,post,210.6485,74.3069,326.1013,159.44602,134.6496,421.6631,421.6631,,,50.92909513,46.05090626,D
38,3,2003,650,33,346,Jan,99,post,91.316,58.90971,151.02217,149.03694,342.6855,426.4791,426.4791,,,46.35903325,33.39740954,D
38,3,1992,NA,NA,,,188,post,74.3069,154.4495,159.44602,274.8537,324.4185,528.901,528.901,,,36.71459649,29.00571261,D
38,3,1995,NA,NA,,,217,post,190.5667,43.98768,253.9182,89.20622,341.6437,521.8878,521.8878,,,41.2223544,35.49022018,D
38,3,1996,NA,NA,,,351,post,87.42878,190.5667,159.83255,253.9182,590.894,671.7747,671.7747,,,37.8015584,30.41507381,D
38,3,1997,1100,39,882,Jan,279,post,125.3028,87.42878,299.0439,159.83255,313.7454,563.4122,563.4122,,,44.90020578,40.57038113,D
38,3,1998,NA,NA,,,226,post,234.337,125.3028,341.2806,299.0439,236.9511,462.5836,462.5836,,,40.961765,41.4572832,D
38,3,1999,500,28,385,Jan,79,post,168.2747,234.337,226.1947,341.2806,195.1459,422.5766,422.5766,,,46.74924516,38.16010865,D
38,3,2000,600,NA,,,110,post,57.87071,168.2747,174.40967,226.1947,171.6983,358.6267,358.6267,,,38.37676994,31.33312871,D
38,3,1991,1400,46,1084,Jan,97,post,154.4495,152.5712,274.8537,362.253,161.1182,197.5854,197.5854,,,39.15989392,32.20103776,D
39,3,2000,NA,NA,,,127,post,37.0578,61.1163,126.69319,237.6348,109.491,240.3857,240.3857,,,18.63226344,8.75561279,D
39,3,2009,1000,NA,,,75,post,39.2272,49.7845,94.69144,146.1959,199.5101,365.5411,365.5411,,,17.2594242,9.258382857,D
39,3,2008,950,NA,,,39,post,49.7845,18.19759,146.1959,180.05109,174.0059,266.8328,266.8328,,,23.43713102,17.97277567,D
39,3,2007,875,NA,,,27,post,18.19759,12.06385,180.05109,148.43235,205.234,267.49668,267.49668,,,17.06225002,11.33945063,D
39,3,2006,1150,NA,,,63,post,12.06385,92.8172,148.43235,207.3651,85.8082,176.6084,176.6084,,,16.64710473,9.707149695,D
39,3,2005,1125,NA,,,37,post,92.8172,21.67709,207.3651,129.35489,92.3317,266.4596,266.4596,,,21.34199121,18.1990804,D
39,3,2004,1075,NA,,,57,post,21.67709,31.11862,129.35489,111.76692,265.7336,394.1026,394.1026,,,17.10065471,11.75101764,D
39,3,2003,900,NA,,,44,post,31.11862,6.82635,111.76692,116.30904,135.3027,245.31618,245.31618,,,14.33380662,8.355031923,D
39,3,2010,800,NA,,,22,post,43.0191,39.2272,121.22957,94.69144,245.67,391.6075,391.6075,,,21.38326511,16.05260632,D
39,3,1992,NA,NA,,,29,post,76.5364,49.1189,200.0166,149.9293,239.298,414.16,414.16,,,13.67651016,6.935672755,D
39,3,1999,NA,NA,,,151,post,61.1163,66.8392,237.6348,253.5032,73.8905,222.3087,222.3087,,,26.71867584,15.81874113,D
39,3,1998,1275,NA,,,319,post,66.8392,57.8294,253.5032,278.5473,94.8683,176.6094,176.6094,,,27.72619061,19.42790006,D
39,3,1997,NA,NA,,,65,post,57.8294,30.11177,278.5473,147.22127,113.1005,307.863,307.863,,,20.56997647,14.87880755,D
39,3,1996,NA,NA,,,26,post,30.11177,112.1147,147.22127,188.475,218.5315,258.94827,258.94827,,,12.89781479,2.95489446,D
39,3,1995,550,NA,,,23,post,112.1147,25.83511,188.475,155.98351,86.98168,219.4863,219.4863,,,20.72110836,12.47936691,D
39,3,1993,525,NA,,,35,post,67.4963,76.5364,119.93571,200.0166,78.7385,208.0302,208.0302,,,23.55130928,17.23339431,D
39,3,2001,925,NA,,,62,post,26.6094,37.0578,123.45071,126.69319,99.3413,106.9536,106.9536,,,17.8878675,5.771625766,D
39,3,2002,900,NA,,,60,post,6.82635,26.6094,116.30904,123.45071,71.89611,202.46261,202.46261,,,3.438609102,-1.112628791,D
39,3,1991,350,NA,,,24,post,49.1189,109.9528,149.9293,246.6361,95.2554,217.503,217.503,,,8.512212519,-0.236542112,D
40,3,2003,75,NA,,,32,post,22.765318,2.21855,92.890018,99.53668,88.1051,181.74843,181.74843,,,11.9352146,-5.19237254,D
40,3,2004,80,NA,,,18,post,8.18961,22.765318,118.93611,92.890018,256.0083,350.2925,350.2925,,,14.54892496,-3.570007179,D
40,3,2005,80,NA,,,0,post,43.3772,8.18961,127.00495,118.93611,47.42305,147.6727,147.6727,,,18.79288448,3.233473977,D
40,3,2002,75,NA,,,31,post,2.21855,21.18332,99.53668,113.66278,61.2805,140.8647,140.8647,,,-2.085226955,-17.21392313,D
40,3,2006,75,NA,,,4,post,8.48162,43.3772,108.85422,127.00495,40.78227,90.16954,90.16954,,,16.09966627,-1.869676922,D
40,3,2007,25,NA,,,0,post,7.73514,8.48162,138.76904,108.85422,147.3218,191.023,191.023,,,11.99134676,-3.144524126,D
40,3,2009,50,NA,,,0,post,35.603,16.39882,74.68422,92.66852,150.3833,238.1153,238.1153,,,15.85125142,-2.453683276,D
40,3,2010,100,NA,,,1,post,16.82648,35.603,93.12645,74.68422,162.4203,264.8515,264.8515,,,18.50921323,0.572426266,D
40,3,1995,NA,NA,,,15,post,73.5607,12.92274,137.7372,91.01808,55.7444,130.21759,130.21759,,,19.16566106,2.333085845,D
40,3,2008,30,NA,,,0,post,16.39882,7.73514,92.66852,138.76904,119.699,143.78005,143.78005,,,21.03236721,2.366690944,D
40,3,1997,NA,NA,,,31,post,44.4227,15.98429,264.4445,79.15389,66.3182,216.6763,216.6763,,,19.28747691,2.880910035,D
40,3,2001,75,NA,,,23,post,21.18332,16.37491,113.66278,88.69619,57.98073,58.94009,58.94009,,,16.44767851,-4.688259768,D
40,3,1991,NA,NA,,,31,post,25.70372,63.9317,117.74942,139.2344,83.2137,201.51675,201.51675,,,11.80887824,-6.791145527,D
40,3,1992,NA,NA,,,14,post,69.16456,25.70372,189.81106,117.74942,199.91196,351.54235,351.54235,,,16.39904441,-0.472644571,D
40,3,1993,NA,NA,,,13,post,36.9638,69.16456,105.73428,189.81106,46.75937,137.39177,137.39177,,,27.43499011,9.004382185,D
40,3,1996,NA,NA,,,0,post,15.98429,73.5607,79.15389,137.7372,181.5055,207.53309,207.53309,,,12.70132018,-6.30758518,D
40,3,1998,NA,NA,,,23,post,42.1458,44.4227,232.1107,264.4445,71.0952,113.59021,113.59021,,,27.24371033,7.405623949,D
40,3,1999,NA,NA,,,6,post,40.9882,42.1458,198.9972,232.1107,30.21482,147.96683,147.96683,,,24.91103345,7.401103447,D
40,3,2000,NA,NA,,,17,post,16.37491,40.9882,88.69619,198.9972,78.1198,189.3839,189.3839,,,16.72232351,-1.882020517,D
41,3,2001,1850,30,1496,Jan,240,post,30.58866,53.1984,101.50476,139.833,51.67623,48.46345,48.46345,,,1.369899672,-22.37632328,C
41,3,2002,1850,NA,,,167,post,8.42281,30.58866,143.00551,101.50476,51.5794,113.3748,113.3748,,,-8.110367278,-26.98704188,C
41,3,2009,2180,32,1741,Jan,240,post,85.0378,47.0104,131.44493,114.6002,91.0968,156.6137,156.6137,,,8.793877935,-16.35882056,C
41,3,2008,2100,NA,,,186,post,47.0104,25.89169,114.6002,149.60219,92.6622,165.7159,165.7159,,,10.29791383,-10.94525944,C
41,3,2007,2100,NA,,,226,post,25.89169,21.72201,149.60219,129.65141,135.38289,216.8598,216.8598,,,1.658368817,-13.82350848,C
41,3,2006,2000,38,1826,Jan,163,post,21.72201,67.5295,129.65141,162.0098,41.576,81.0206,81.0206,,,3.902033959,-16.07576649,C
41,3,2005,1300,NA,,,78,post,67.5295,32.31863,162.0098,111.58813,56.8737,135.383,135.383,,,8.982812091,-12.69855881,C
41,3,2004,1350,25,952,Jan,182,post,32.31863,41.0209,111.58813,105.5507,137.3712,195.5377,195.5377,,,3.005580348,-15.39648301,C
41,3,2010,2100,NA,,,450,post,46.1046,85.0378,101.93942,131.44493,131.19947,188.46187,188.46187,,,6.041719062,-12.28365971,C
41,3,1992,1250,31,1000,Jan,67,post,76.4638,66.2023,170.8201,180.4832,117.9887,239.1802,239.1802,,,3.483477732,-16.78347144,C
41,3,2000,NA,NA,,,86,post,53.1984,53.6474,139.833,199.2905,60.3491,157.0585,157.0585,,,6.308957901,-14.76981411,C
41,3,1999,NA,NA,,,62,post,53.6474,70.4202,199.2905,162.3466,46.18534,142.42796,142.42796,,,13.09157804,-9.550587461,C
41,3,1998,1125,34,890,Jan,43,post,70.4202,71.3513,162.3466,267.7823,58.11578,125.01634,125.01634,,,17.4486817,-8.26642186,C
41,3,1997,NA,29,327,Jan,54,post,71.3513,65.8611,267.7823,164.06671,57.199,147.0026,147.0026,,,8.806067236,-12.78326673,C
41,3,1996,1200,34,962,Jan,55,post,65.8611,118.4373,164.06671,206.3066,121.7976,150.57101,150.57101,,,1.046420327,-18.94233506,C
41,3,1995,NA,NA,,,55,post,118.4373,15.22588,206.3066,88.59752,49.36603,117.38821,117.38821,,,7.78409469,-15.6927293,C
41,3,1993,NA,NA,,,95,post,55.9179,76.4638,98.398,170.8201,24.73836,113.20302,113.20302,,,21.57263095,-10.22778796,C
41,3,2003,1780,NA,,,160,post,41.0209,8.42281,105.5507,143.00551,79.9981,145.67152,145.67152,,,1.159024436,-17.62931631,C
41,3,1991,NA,NA,,,105,post,66.2023,45.537,180.4832,106.8932,42.03975,112.71561,112.71561,,,0.31089634,-20.65122869,C
42,3,2003,1200,33,929,Jan,136,post,14.238,6.24669,100.4377,114.03059,73.9327,130.01646,130.01646,,,12.94600076,-1.822339573,C
42,3,2004,1200,NA,,,100,post,11.79466,14.238,98.72256,100.4377,171.8439,222.487,222.487,,,16.00215187,0.698716676,C
42,3,2010,1400,NA,,,151,post,12.65082,58.8904,111.30382,94.9277,65.4883,94.65211,94.65211,,,20.86051384,5.874849082,C
42,3,2005,1600,42,1276,Jan,140,post,23.6476,11.79466,134.4641,98.72256,30.12007,81.97478,81.97478,,,18.20617796,3.790864453,C
42,3,2006,1400,NA,,,207,post,10.36217,23.6476,117.14887,134.4641,34.79581,78.3404,78.3404,,,14.46599143,-1.529919461,C
42,3,2007,1400,NA,,,151,post,27.18797,10.36217,142.01207,117.14887,110.96246,156.33369,156.33369,,,14.19514141,-0.655901013,C
42,3,2009,1400,NA,,,174,post,58.8904,34.2054,94.9277,92.2319,120.10513,198.3861,198.3861,,,16.03902836,0.314213682,C
42,3,1996,NA,NA,,,42,post,34.2965,73.089,117.9517,146.2214,110.7893,141.58584,141.58584,,,5.480779801,-3.958058957,C
42,3,2002,1300,NA,,,186,post,6.24669,26.0343,114.03059,115.03457,31.87438,104.71781,104.71781,,,0.246015317,-9.619834692,C
42,3,2008,1575,40,1258,Jan,212,post,34.2054,27.18797,92.2319,142.01207,72.53851,82.41413,82.41413,,,23.73692609,5.755702189,C
42,3,2000,1200,47,946,Jan,49,post,12.58496,38.9199,75.26086,178.8774,67.1959,126.9015,126.9015,,,18.41640482,4.178684789,C
42,3,1999,NA,NA,,,100,post,38.9199,18.1717,178.8774,92.9665,43.99086,113.4666,113.4666,,,26.11376252,8.122895183,C
42,3,1997,975,31,773,Jan,49,post,29.2448,34.2965,175.1365,117.9517,55.6078,113.6676,113.6676,,,22.19717092,5.848001763,C
42,3,1995,875,44,684,Jan,50,post,73.089,18.30004,146.2214,82.57698,24.42849,51.27367,51.27367,,,17.40098981,2.934681822,C
42,3,1993,500,NA,,,27,post,43.70005,60.59389,100.85451,141.02079,38.3175,104.86708,104.86708,,,23.66826485,11.06013084,C
42,3,1992,NA,NA,,,0,post,60.59389,13.45321,141.02079,104.94131,140.98619,223.5374,223.5374,,,19.20142629,2.273573947,C
42,3,1991,NA,NA,,,0,post,13.45321,38.1779,104.94131,87.5571,84.726,123.66739,123.66739,,,10.70404931,-1.252574303,C
42,3,1998,NA,NA,,,42,post,18.1717,29.2448,92.9665,175.1365,47.56297,92.3005,92.3005,,,22.04728814,7.512241754,C
42,3,2001,1300,NA,,,114,post,26.0343,12.58496,115.03457,75.26086,52.31277,44.6309,44.6309,,,11.30942552,-3.522792926,C
46,3,2009,2700,NA,,,539,post,101.678,61.9477,177.9171,132.54816,63.9695,146.2054,146.2054,,,12.40430242,-7.169553871,C
46,3,2003,2600,NA,,,258,post,96.9755,18.43363,144.94884,128.18663,95.7667,139.69966,139.69966,,,7.396860336,-13.51527313,C
46,3,2004,2470,42,1850,Jan,255,post,50.2057,96.9755,158.5769,144.94884,128.4022,186.5559,186.5559,,,3.309232793,-12.99850818,C
46,3,2005,2250,NA,,,35,post,72.0319,50.2057,161.8718,158.5769,60.3125,143.66654,143.66654,,,13.92943077,-3.65872677,C
46,3,2006,2260,NA,,,126,post,32.0308,72.0319,138.3418,161.8718,51.524,90.9995,90.9995,,,-1.556381043,-13.63620917,C
46,3,2002,3000,NA,,,422,post,18.43363,34.36042,128.18663,112.41152,49.33379,118.71679,118.71679,,,-7.149881266,-23.60235089,C
46,3,2008,2770,NA,,,389,post,61.9477,40.85228,132.54816,144.56868,79.6177,152.2401,152.2401,,,14.69863701,-1.152005199,C
46,3,1996,NA,NA,,,174,post,81.8194,155.3858,177.9436,257.9554,132.7649,189.06821,189.06821,,,1.789041881,-13.66058777,C
46,3,2007,3030,47,2574,Jan,411,post,40.85228,32.0308,144.56868,138.3418,97.20418,165.1001,165.1001,,,8.509912846,-9.826266572,C
46,3,2001,3150,44,2522,Jan,371,post,34.36042,40.845,112.41152,141.1476,54.83205,79.80382,79.80382,,,-1.473678954,-19.36093724,C
46,3,2000,NA,NA,,,358,post,40.845,81.65,141.1476,210.252,56.3481,154.5285,154.5285,,,4.933649939,-10.72489506,C
46,3,1999,3500,55,2783,Jan,900,post,81.65,102.4802,210.252,201.423,43.03449,157.1558,157.1558,,,15.11577338,-1.50001744,C
46,3,1997,3950,50,3155,Jan,404,post,70.8763,81.8194,264.2527,177.9436,62.186,162.3561,162.3561,,,12.88369681,-3.798517987,C
46,3,1995,2650,NA,,,216,post,155.3858,33.36168,257.9554,109.03918,51.33511,137.8102,137.8102,,,10.4100403,-6.078920077,C
46,3,1993,2300,NA,,,297,post,81.9622,73.3803,157.5026,166.2923,36.63136,129.43716,129.43716,,,16.05944124,-0.914699579,C
46,3,1992,3200,NA,,,255,post,73.3803,49.3882,166.2923,185.7439,118.6998,205.0717,205.0717,,,2.62336058,-12.73870669,C
46,3,1991,2000,NA,,,269,post,49.3882,67.249,185.7439,163.7857,46.77825,89.49135,89.49135,,,5.319387293,-13.23704816,C
46,3,2010,2800,40,2336,Jan,531,post,73.7697,101.678,158.5701,177.9171,121.09436,174.38846,174.38846,,,9.480413278,-6.490038949,C
46,3,1998,NA,NA,,,431,post,102.4802,70.8763,201.423,264.2527,68.5704,179.1226,179.1226,,,15.48921309,-1.78580287,C
48,3,2005,450,NA,,,25,post,60.052,51.6436,128.9364,137.4304,29.2484,67.7176,67.7176,,,7.925891741,-2.679493923,D
48,3,2010,550,NA,,,55,post,87.0416,109.688,165.236,177.236,53.9728,100.3412,100.3412,,,10.43264451,0.491652864,D
